u; v
-1488,00084092173;760,631422212347
-1883,95542353649;1131,48517542006
-575,369831334381;3922,52673001122
-3087,48982389407;3353,68681066949
-3971,402995398;1427,22742761113
-3709,20164786554;-1172,55794440303
-273,973931281213;-1661,6447989936
1149,96353007645;-1843,99667791091
3129,96963873469;-1184,09611121798
268,711024282155;331,562661972363
536,256972825002;1059,93469610345
1472,36197283923;724,597554445732
1109,43342758379;2210,38969705673
216,447027238035;-57,2999709662981
2449,36018422915;3142,95370286331
3245,7612595689;891,294871243183
1689,9588743023;-386,187939128373
488,020615514044;-309,824002891779
230,247381391437;-688,6949051423
-372,515464908134;-843,506543588359
-1233,73050326456;-37,3863914734684
-1562,5371557952;559,417126482818
-1958,49173840996;930,270879690535
-649,906146207853;3721,31243428169
-3162,02613876755;3152,47251493996
-4045,93931027147;1226,0131318816
-3783,73796273901;-1373,77224013256
-348,510246154685;-1862,85909472313
1075,42721520298;-2045,21097364044
3055,43332386122;-1385,31040694751
267,545948542847;728,372034131084
1203,65094855708;393,03489247337
840,722403301635;1878,82703508437
-52,2639970441196;-388,862632938661
2180,649159947;2811,39104089094
2977,05023528675;559,73220927082
1421,24785002014;-717,750601100735
219,309591231889;-641,386664864141
-38,4636428907179;-1020,25756711466
-641,226489190289;-1175,06920556072
-1502,44152754671;-368,949053445831
-1831,24818007735;227,854464510456
-2227,20276269212;598,708217718173
-918,617170490008;3389,74977230933
-3430,7371630497;2820,9098529676
-4314,65033455362;894,450469909236
-4052,44898702117;-1705,33490210492
-617,221270436839;-2194,42175669549
806,716190920823;-2376,7736356128
2786,72229957907;-1716,87306891987
936,105000014228;-335,337141657714
573,176454758788;1150,45500095328
-319,809945586967;-1117,23466706974
1913,10321140415;2083,01900675986
2709,5042867439;-168,639824860264
1153,7019014773;-1446,12263523182
-48,2363573109578;-1369,75869899523
-306,009591433565;-1748,62960124575
-908,772437733136;-1903,44123969181
-1769,98747608956;-1097,32108757691
-2098,7941286202;-500,517569620628
-2494,74871123496;-129,663816412911
-1186,16311903286;2661,37773817824
-3698,28311159255;2092,53781883651
-4582,19628309647;166,078435778152
-4319,99493556401;-2433,70693623601
-884,767218979687;-2922,79379082657
539,170242377975;-3105,14566974388
2519,17635103622;-2445,24510305095
-362,92854525544;1485,792142611
-1255,91494560119;-781,897525412031
976,99821138992;2418,35614841757
1773,39928672967;166,69731679745
217,596901463068;-1110,78549357411
-984,341357325186;-1034,42155733751
-1242,11459144779;-1413,29245958803
-1844,87743774736;-1568,10409803409
-2706,09247610379;-761,983945919201
-3034,89912863443;-165,180427962914
-3430,85371124919;205,673325244803
-2122,26811904708;2996,71487983596
-4634,38811160678;2427,87496049423
-5518,3012831107;501,415577435866
-5256,09993557824;-2098,36979457829
-1820,87221899391;-2587,45664916886
-396,934757636252;-2769,80852808617
1583,07135102199;-2109,90796139324
-892,986400345755;-2267,68966802303
1339,92675664536;932,564005806576
2136,32783198511;-1319,09482581355
580,525446718508;-2596,5776361851
-621,412812069746;-2520,21369994851
-879,186046192353;-2899,08460219903
-1481,94889249192;-3053,89624064509
-2343,16393084835;-2247,7760885302
-2671,97058337899;-1650,97257057391
-3067,92516599375;-1280,11881736619
-1759,33957379164;1510,92273722496
-4271,45956635134;942,082817883231
-5155,37273785526;-984,376565175131
-4893,1713903228;-3584,16193718929
-1457,94367373847;-4073,24879177986
-34,0062123808129;-4255,60067069717
1945,99989627743;-3595,70010400424
2232,91315699112;3200,2536738296
3029,31423233087;948,594842209481
1473,51184706426;-328,887968162075
271,573588276009;-252,524031925481
13,8003541534017;-631,394934176002
-588,962492146169;-786,206572622061
-1450,17753050259;19,9135794928297
-1778,98418303323;616,717097449116
-2174,938765648;987,570850656833
-866,353173445888;3778,61240524799
-3378,47316600558;3209,77248590626
-4262,3863375095;1283,3131028479
-4000,18498997705;-1316,47226916626
-564,95727339272;-1805,55912375683
858,980187964942;-1987,91100267414
2838,98629662318;-1328,01043598121
796,401075339752;-2251,65883162012
-759,401309926852;-3529,14164199168
-1961,33956871511;-3452,77770575508
-2219,11280283771;-3831,64860800561
-2821,87564913728;-3986,46024645166
-3683,09068749371;-3180,34009433677
-4011,89734002435;-2583,53657638049
-4407,85192263911;-2212,68282317277
-3099,266330437;578,358731418382
-5611,3863229967;9,51881207665429
-6495,29949450062;-1916,94057098171
-6233,09814696816;-4516,72594299586
-2797,87043038383;-5005,81279758643
-1373,93296902617;-5188,16467650374
606,07313963207;-4528,26410981081
-1555,8023852666;-1277,48281037156
-2757,74064405486;-1201,11887413496
-3015,51387817747;-1579,98977638548
-3618,27672447704;-1734,80141483154
-4479,49176283346;-928,681262716651
-4808,2984153641;-331,877744760364
-5204,25299797886;38,9760084473528
-3895,66740577676;2830,01756303851
-6407,78739833645;2261,17764369678
-7291,70056984037;334,718260638416
-7029,49922230791;-2265,06711137574
-3594,27150572359;-2754,15396596631
-2170,33404436593;-2936,50584488362
-190,327935707683;-2276,60527819069
-1201,93825878825;76,3639362365939
-1459,71149291086;-302,506966013927
-2062,47433921043;-457,318604459986
-2923,68937756686;348,801547654904
-3252,4960300975;945,605065611191
-3648,45061271226;1316,45881881891
-2339,86502051015;4107,50037341006
-4851,98501306984;3538,66045406833
-5735,89818457377;1612,20107100997
-5473,69683704131;-987,584301004186
-2038,46912045698;-1476,67115559475
-614,531659099321;-1659,02303451207
1365,47444955892;-999,122467819136
-257,773234122607;-378,870902250521
-860,536080422178;-533,68254069658
-1721,7511187786;272,437611418311
-2050,55777130924;869,241129374597
-2446,512353924;1240,09488258231
-1137,9267617219;4031,13643717347
-3650,04675428159;3462,29651783174
-4533,95992578551;1535,83713477338
-4271,75857825306;-1063,94823724078
-836,530861668729;-1553,03509183135
587,406599688933;-1735,38697074866
2567,41270834718;-1075,48640405573
-602,762846299571;-154,811638446059
-1463,977884656;651,308513668831
-1792,78453718664;1248,11203162512
-2188,7391198014;1618,96578483284
-880,15352759929;4410,00733942399
-3392,27352015898;3841,16742008226
-4276,18669166291;1914,7080370239
-4013,98534413045;-685,077334990259
-578,757627546122;-1174,16418958083
845,17983381154;-1356,51606849814
2825,18594246978;-696,615501805209
-861,215038356426;806,120152114891
-1190,02169088706;1402,92367007118
-1585,97627350183;1773,77742327889
-277,390681299719;4564,81897787005
-2789,51067385941;3995,97905852832
-3673,42384536334;2069,51967546996
-3411,22249783088;-530,2656965442
24,0052187534493;-1019,35255113477
1447,94268011111;-1201,70443005208
3427,94878876935;-541,80386335915
-328,806652530639;596,803517956287
-724,761235145401;967,657271164004
583,824357056707;3758,69882575516
-1928,29563550299;3189,85890641343
-2812,20880700691;1263,39952335507
-2550,00745947445;-1336,38584865909
885,220257109875;-1825,47270324966
2309,15771846754;-2007,82458216697
4289,16382712578;-1347,92401547404
-395,954582614762;370,853753207717
912,631009587345;3161,89530779887
-1599,48898297235;2593,05538845714
-2483,40215447627;666,59600539878
-2221,20080694381;-1933,18936661538
1214,02690964051;-2422,27622120595
2637,96437099818;-2604,62810012326
4617,97047965642;-1944,72753343033
1308,58559220211;2791,04155459115
-1203,53440035758;2222,20163524942
-2087,44757186151;295,742252191063
-1825,24622432905;-2304,04311982309
1609,98149225528;-2793,12997441366
3033,91895361294;-2975,48185333097
5013,92506227118;-2315,58128663804
-2512,11999255969;-568,839919341728
-3396,03316406362;-2495,29930240009
-3133,83181653116;-5095,08467441425
301,395900053169;-5584,17152900482
1725,33336141083;-5766,52340792213
3705,33947006907;-5106,6228412292
-883,913171503924;-1926,45938305836
-621,711823971465;-4526,24475507252
2813,51589261286;-5015,33160966309
4237,45335397052;-5197,6834885804
6217,45946262877;-4537,78292188747
262,201347532458;-2599,78537201416
3697,42906411678;-3088,87222660473
5121,36652547445;-3271,22410552204
7101,37263413269;-2611,32353882911
3435,22771658433;-489,086854590569
4859,16517794199;-671,438733507879
6839,17128660023;-11,5381668149494
1423,93746135766;-182,35187891731
3403,9435700159;477,548687775619
1980,00610865824;659,90056669293
